"DateTime","Players","Average Players"
"2025-09-19 00:00:00",9587,6203
"2025-09-20 00:00:00",11874,6945
"2025-09-21 00:00:00",11902,7899
"2025-09-22 00:00:00",9993,7027
"2025-09-23 00:00:00",9442,5863
"2025-09-24 00:00:00",9383,5926
"2025-09-25 00:00:00",9435,6001
"2025-09-26 00:00:00",9448,6024
"2025-09-27 00:00:00",9396,5930
"2025-09-28 00:00:00",9469,6032
"2025-09-29 00:00:00",9416,6001
"2025-09-30 00:00:00",8399,5442
"2025-10-01 00:00:00",8225,5078
"2025-10-02 00:00:00",8201,5015
"2025-10-03 00:00:00",7813,4846
"2025-10-04 00:00:00",11529,6162
"2025-10-05 00:00:00",11841,7835
"2025-10-06 00:00:00",11701,7370
"2025-10-07 00:00:00",10576,6813
"2025-10-08 00:00:00",10287,6934
"2025-10-09 00:00:00",9647,6278
"2025-10-10 00:00:00",9351,5983
"2025-10-11 00:00:00",11626,7358
"2025-10-12 00:00:00",12854,8740
"2025-10-13 00:00:00",10868,7810
"2025-10-14 00:00:00",10263,6855
"2025-10-15 00:00:00",10252,6860
"2025-10-16 00:00:00",9452,6324
"2025-10-17 00:00:00",9293,5559
"2025-10-18 00:00:00",11572,6826
"2025-10-19 00:00:00",12474,8713
"2025-10-20 00:00:00",10877,7337
"2025-10-21 00:00:00",10229,6767
"2025-10-22 00:00:00",9521,6053
"2025-10-23 00:00:00",9372,6003
"2025-10-24 00:00:00",9104,5685
"2025-10-25 00:00:00",11455,6888
"2025-10-26 00:00:00",13665,8806
"2025-10-27 00:00:00",11649,8244
"2025-10-28 00:00:00",10498,6835
"2025-10-29 00:00:00",8924,5841
"2025-10-30 00:00:00",9734,6391
"2025-10-31 00:00:00",9712,5924
"2025-11-01 00:00:00",11579,6813
"2025-11-02 00:00:00",11857,8169
"2025-11-03 00:00:00",11827,7881
"2025-11-04 00:00:00",10572,7506
"2025-11-05 00:00:00",9684,6532
"2025-11-06 00:00:00",9545,6192
"2025-11-07 00:00:00",9553,5956
"2025-11-08 00:00:00",11596,7131
"2025-11-09 00:00:00",12448,8391
"2025-11-10 00:00:00",10936,8197
"2025-11-11 00:00:00",10217,7000
"2025-11-12 00:00:00",9192,5680
"2025-11-13 00:00:00",8266,5079
"2025-11-14 00:00:00",8994,5801
"2025-11-15 00:00:00",9287,5831
"2025-11-16 00:00:00",12640,7622
"2025-11-17 00:00:00",11025,8160
"2025-11-18 00:00:00",10200,6747
"2025-11-19 00:00:00",9956,6441
"2025-11-20 00:00:00",9434,6069
"2025-11-21 00:00:00",9319,5992
"2025-11-22 00:00:00",11612,6702
"2025-11-23 00:00:00",11641,5876
"2025-11-24 00:00:00",10310,7791
"2025-11-25 00:00:00",10226,6696
"2025-11-26 00:00:00",9059,5901
"2025-11-27 00:00:00",9622,6330
"2025-11-28 00:00:00",9562,6154
"2025-11-29 00:00:00",11561,7160
"2025-11-30 00:00:00",12350,8299
"2025-12-01 00:00:00",10847,8067
"2025-12-02 00:00:00",10382,6698
"2025-12-03 00:00:00",9882,6621
"2025-12-04 00:00:00",9422,6259
"2025-12-05 00:00:00",9552,6089
"2025-12-06 00:00:00",11595,7611
"2025-12-07 00:00:00",12485,8710
"2025-12-08 00:00:00",11954,8822
"2025-12-09 00:00:00",10112,6275
"2025-12-10 00:00:00",9990,6935
"2025-12-11 00:00:00",9495,6191
"2025-12-12 00:00:00",10184,6559
"2025-12-13 00:00:00",13318,7299
"2025-12-14 00:00:00",15092,10834
"2025-12-15 00:00:00",13410,9026
"2025-12-16 00:00:00",10197,6943
"2025-12-17 00:00:00",9755,6383
"2025-12-18 00:00:00",9625,5930
"2025-12-19 00:00:00",10967,6331
"2025-12-20 00:00:00",13019,8005
"2025-12-21 00:00:00",13663,9978
"2025-12-22 00:00:00",12041,7520
"2025-12-23 00:00:00",10235,6796
"2025-12-24 00:00:00",10029,6538
"2025-12-25 00:00:00",9694,6345
"2025-12-26 00:00:00",9318,6051
"2025-12-27 00:00:00",13691,7527
"2025-12-28 00:00:00",14175,10245
"2025-12-29 00:00:00",12085,8910
"2025-12-30 00:00:00",12515,7895
"2025-12-31 00:00:00",12563,9064
"2026-01-01 00:00:00",12604,9078
"2026-01-02 00:00:00",11499,8350
"2026-01-03 00:00:00",13420,8198
"2026-01-04 00:00:00",13207,9906
"2026-01-05 00:00:00",13016,9820
"2026-01-06 00:00:00",11805,8735
"2026-01-07 00:00:00",10038,5981
"2026-01-08 00:00:00",10049,6403
"2026-01-09 00:00:00",10201,5897
"2026-01-10 00:00:00",11783,7699
"2026-01-11 00:00:00",12270,8449
"2026-01-12 00:00:00",11581,8186
"2026-01-13 00:00:00",11099,7641
"2026-01-14 00:00:00",10995,7468
"2026-01-15 00:00:00",10735,7157
"2026-01-16 00:00:00",9833,6919
"2026-01-17 00:00:00",11931,6683
"2026-01-18 00:00:00",12286,8663
"2026-01-19 00:00:00",11485,8284
"2026-01-20 00:00:00",11030,7460
"2026-01-21 00:00:00",9462,6027
"2026-01-22 00:00:00",10841,7344
"2026-01-23 00:00:00",9939,7245
"2026-01-24 00:00:00",11417,7059
"2026-01-25 00:00:00",12276,8205
"2026-01-26 00:00:00",11526,8227
"2026-01-27 00:00:00",11195,7195
"2026-01-28 00:00:00",10483,7284
"2026-01-29 00:00:00",9501,6277
"2026-01-30 00:00:00",11120,6432
"2026-01-31 00:00:00",11320,7665
"2026-02-01 00:00:00",12245,8039
"2026-02-02 00:00:00",11444,8427
"2026-02-03 00:00:00",11400,7820
"2026-02-04 00:00:00",11196,7706
"2026-02-05 00:00:00",11242,7701
"2026-02-06 00:00:00",11619,7723
"2026-02-07 00:00:00",12355,8481
"2026-02-08 00:00:00",9853,9087
"2026-02-08 01:00:00",9658,9088
"2026-02-08 02:00:00",9357,9089
"2026-02-08 03:00:00",9046,9088
"2026-02-08 04:00:00",8613,9086
"2026-02-08 05:00:00",8166,9086
"2026-02-08 06:00:00",7909,9087
"2026-02-08 07:00:00",7420,9086
"2026-02-08 08:00:00",7017,9084
"2026-02-08 09:00:00",6982,9082
"2026-02-08 10:00:00",7418,9078
"2026-02-08 11:00:00",7899,9077
"2026-02-08 12:00:00",7991,9064
"2026-02-08 13:00:00",7496,9042
"2026-02-08 14:00:00",7294,9018
"2026-02-08 15:00:00",7978,8996
"2026-02-08 16:00:00",9041,8975
"2026-02-08 17:00:00",9901,8955
"2026-02-08 18:00:00",10974,8936
"2026-02-08 19:00:00",12170,8919
"2026-02-08 20:00:00",12370,8900
"2026-02-08 21:00:00",12096,8883
"2026-02-08 22:00:00",11339,8758
"2026-02-08 23:00:00",10102,8653
"2026-02-09 00:00:00",9850,8588
"2026-02-09 01:00:00",9663,8524
"2026-02-09 02:00:00",9338,8445
"2026-02-09 03:00:00",9011,8364
"2026-02-09 04:00:00",8630,8283
"2026-02-09 05:00:00",8232,8198
"2026-02-09 06:00:00",7922,8100
"2026-02-09 07:00:00",7446,7992
"2026-02-09 08:00:00",7024,7889
"2026-02-09 09:00:00",6944,7776
"2026-02-09 10:00:00",7435,7650
"2026-02-09 11:00:00",7606,7397
"2026-02-09 12:00:00",7510,7268
"2026-02-09 13:00:00",6951,7233
"2026-02-09 14:00:00",6801,7216
"2026-02-09 15:00:00",7462,7198
"2026-02-09 16:00:00",8511,7180
"2026-02-09 17:00:00",9373,7168
"2026-02-09 18:00:00",10466,7152
"2026-02-09 19:00:00",11593,7138
"2026-02-09 20:00:00",11842,7128
"2026-02-09 21:00:00",8921,7107
"2026-02-09 22:00:00",8715,7183
"2026-02-09 23:00:00",8454,7248
"2026-02-10 00:00:00",8260,7274
"2026-02-10 01:00:00",7672,7292
"2026-02-10 02:00:00",7303,7328
"2026-02-10 03:00:00",6964,7367
"2026-02-10 04:00:00",6485,7405
"2026-02-10 05:00:00",5749,7444
"2026-02-10 06:00:00",5167,7494
"2026-02-10 07:00:00",4833,7556
"2026-02-10 08:00:00",4143,7610
"2026-02-10 09:00:00",3725,7671
"2026-02-10 10:00:00",1014,7728
"2026-02-10 11:00:00",4316,7912
"2026-02-10 12:00:00",6611,7997
"2026-02-10 13:00:00",6468,7999
"2026-02-10 14:00:00",6316,7987
"2026-02-10 15:00:00",6975,7971
"2026-02-10 16:00:00",8174,7957
"2026-02-10 17:00:00",8938,7939
"2026-02-10 18:00:00",10062,7925
"2026-02-10 19:00:00",11318,7907
"2026-02-10 20:00:00",11451,7888
"2026-02-10 21:00:00",10978,7884
"2026-02-10 22:00:00",10425,7888
"2026-02-10 23:00:00",9195,7882
"2026-02-11 00:00:00",8811,7875
"2026-02-11 01:00:00",8713,7877
"2026-02-11 02:00:00",8417,7876
"2026-02-11 03:00:00",8061,7875
"2026-02-11 04:00:00",7663,7875
"2026-02-11 05:00:00",7224,7876
"2026-02-11 06:00:00",6970,7878
"2026-02-11 07:00:00",6455,7879
"2026-02-11 08:00:00",6014,7880
"2026-02-11 09:00:00",5741,7884
"2026-02-11 10:00:00",6124,7908
"2026-02-11 11:00:00",6626,7924
"2026-02-11 12:00:00",6759,7930
"2026-02-11 13:00:00",6228,7933
"2026-02-11 14:00:00",5981,7934
"2026-02-11 15:00:00",6673,7923
"2026-02-11 16:00:00",7759,7692
"2026-02-11 17:00:00",8658,7527
"2026-02-11 18:00:00",9633,7434
"2026-02-11 19:00:00",10887,7432
"2026-02-11 20:00:00",11176,7434
"2026-02-11 21:00:00",10935,7435
"2026-02-11 22:00:00",10212,7425
"2026-02-11 23:00:00",8994,7422
"2026-02-12 00:00:00",8773,7421
"2026-02-12 01:00:00",8585,7418
"2026-02-12 02:00:00",8284,7415
"2026-02-12 03:00:00",7957,7413
"2026-02-12 04:00:00",7527,7410
"2026-02-12 05:00:00",7090,7408
"2026-02-12 06:00:00",6813,7407
"2026-02-12 07:00:00",6284,7406
"2026-02-12 08:00:00",5862,7406
"2026-02-12 09:00:00",5780,7407
"2026-02-12 10:00:00",6263,7400
"2026-02-12 11:00:00",6757,7374
"2026-02-12 12:00:00",6862,7348
"2026-02-12 13:00:00",6306,7322
"2026-02-12 14:00:00",5708,7293
"2026-02-12 15:00:00",424,7243
"2026-02-12 16:00:00",3281,7412
"2026-02-12 17:00:00",6177,7529
"2026-02-12 18:00:00",9614,7591
"2026-02-12 19:00:00",10945,7570
"2026-02-12 20:00:00",11177,7542
"2026-02-12 21:00:00",10686,7513
"2026-02-12 22:00:00",10144,7496
"2026-02-12 23:00:00",8945,7472
"2026-02-13 00:00:00",8677,7445
"2026-02-13 01:00:00",8509,7419
"2026-02-13 02:00:00",8209,7392
"2026-02-13 03:00:00",7890,7366
"2026-02-13 04:00:00",7466,7339
"2026-02-13 05:00:00",7053,7314
"2026-02-13 06:00:00",6785,7289
"2026-02-13 07:00:00",6294,7262
"2026-02-13 08:00:00",5867,7237
"2026-02-13 09:00:00",5529,7209
"2026-02-13 10:00:00",5500,7186
"2026-02-13 11:00:00",5984,7181
"2026-02-13 12:00:00",6091,7176
"2026-02-13 13:00:00",5520,7171
"2026-02-13 14:00:00",5362,7169
"2026-02-13 15:00:00",5988,7209
"2026-02-13 16:00:00",7028,7239
"2026-02-13 17:00:00",7938,7253
"2026-02-13 18:00:00",9030,7251
"2026-02-13 19:00:00",10142,7245
"2026-02-13 20:00:00",10427,7243
"2026-02-13 21:00:00",10195,7241
"2026-02-13 22:00:00",9477,7237
"2026-02-13 23:00:00",8202,7233
"2026-02-14 00:00:00",7956,7229
"2026-02-14 01:00:00",7765,7224
"2026-02-14 02:00:00",7461,7218
"2026-02-14 03:00:00",7131,7212
"2026-02-14 04:00:00",6748,7206
"2026-02-14 05:00:00",6324,7200
"2026-02-14 06:00:00",6027,7194
"2026-02-14 07:00:00",5548,7189
"2026-02-14 08:00:00",5117,7183
"2026-02-14 09:00:00",5015,7178
"2026-02-14 10:00:00",5517,7178
"2026-02-14 11:00:00",5990,7177
"2026-02-14 12:00:00",6107,7223
"2026-02-14 13:00:00",5554,7270
"2026-02-14 14:00:00",5303,7316
"2026-02-14 15:00:00",6001,7361
"2026-02-14 16:00:00",7041,7406
"2026-02-14 17:00:00",7974,7448
"2026-02-14 18:00:00",9026,7492
"2026-02-14 19:00:00",10248,7538
"2026-02-14 20:00:00",10459,7581
"2026-02-14 21:00:00",10238,7626
"2026-02-14 22:00:00",9512,7669
"2026-02-14 23:00:00",8232,7713
"2026-02-15 00:00:00",7976,7756
"2026-02-15 01:00:00",7776,7799
"2026-02-15 02:00:00",7457,7842
"2026-02-15 03:00:00",7138,7885
"2026-02-15 04:00:00",6742,7927
"2026-02-15 05:00:00",6331,7968
"2026-02-15 06:00:00",6045,8009
"2026-02-15 07:00:00",5559,8049
"2026-02-15 08:00:00",5114,8088
"2026-02-15 09:00:00",5015,8129
"2026-02-15 10:00:00",5475,8169
"2026-02-15 11:00:00",7397,8225
"2026-02-15 12:00:00",7505,8235
"2026-02-15 13:00:00",6983,8233
"2026-02-15 14:00:00",6691,8226
"2026-02-15 15:00:00",7387,8222
"2026-02-15 16:00:00",8333,8214
"2026-02-15 17:00:00",9330,8213
"2026-02-15 18:00:00",10422,8209
"2026-02-15 19:00:00",11588,8202
"2026-02-15 20:00:00",11859,8198
"2026-02-15 21:00:00",11601,8192
"2026-02-15 22:00:00",10865,8187
"2026-02-15 23:00:00",9597,8183
"2026-02-16 00:00:00",9336,8179
"2026-02-16 01:00:00",9156,8177
"2026-02-16 02:00:00",8829,8174
"2026-02-16 03:00:00",8501,8171
"2026-02-16 04:00:00",8069,8168
"2026-02-16 05:00:00",7646,8165
"2026-02-16 06:00:00",7352,8163
"2026-02-16 07:00:00",6840,8161
"2026-02-16 08:00:00",6431,8160
"2026-02-16 09:00:00",6364,8159
"2026-02-16 10:00:00",6851,8161
"2026-02-16 11:00:00",7307,8084
"2026-02-16 12:00:00",7051,8008
"2026-02-16 13:00:00",6341,7941
"2026-02-16 14:00:00",6153,7882
"2026-02-16 15:00:00",6754,7821
"2026-02-16 16:00:00",7895,7765
"2026-02-16 17:00:00",8789,7706
"2026-02-16 18:00:00",9749,7646
"2026-02-16 19:00:00",11021,7587
"2026-02-16 20:00:00",11241,7525
"2026-02-16 21:00:00",10996,7464
"2026-02-16 22:00:00",10274,7403
"2026-02-16 23:00:00",9023,7343
"2026-02-17 00:00:00",8772,7284
"2026-02-17 01:00:00",8594,7220
"2026-02-17 02:00:00",8261,7158
"2026-02-17 03:00:00",7914,7097
"2026-02-17 04:00:00",7502,7037
"2026-02-17 05:00:00",7079,6977
"2026-02-17 06:00:00",6809,6917
"2026-02-17 07:00:00",6310,6858
"2026-02-17 08:00:00",5890,6799
"2026-02-17 09:00:00",5912,6742
"2026-02-17 10:00:00",4298,6654
"2026-02-17 11:00:00",4932,6628
"2026-02-17 12:00:00",5046,6601
"2026-02-17 13:00:00",4545,6575
"2026-02-17 14:00:00",4334,6548
"2026-02-17 15:00:00",5032,6522
"2026-02-17 16:00:00",6096,6493
"2026-02-17 17:00:00",6985,6463
"2026-02-17 18:00:00",7969,6434
"2026-02-17 19:00:00",9115,6407
"2026-02-17 20:00:00",9383,6381
"2026-02-17 21:00:00",9141,6355
"2026-02-17 22:00:00",8411,6328
"2026-02-17 23:00:00",7218,6285
"2026-02-18 00:00:00",6762,6254
"2026-02-18 01:00:00",6669,6228
"2026-02-18 02:00:00",6352,6200
"2026-02-18 03:00:00",6033,6172
"2026-02-18 04:00:00",5615,6145
"2026-02-18 05:00:00",5202,6117
"2026-02-18 06:00:00",4917,6089
"2026-02-18 07:00:00",4464,6060
"2026-02-18 08:00:00",4037,6029
"2026-02-18 09:00:00",3884,5995
"2026-02-18 10:00:00",4368,5995
"2026-02-18 11:00:00",4804,5992
"2026-02-18 12:00:00",4871,5989
"2026-02-18 13:00:00",4360,5988
"2026-02-18 14:00:00",4128,5987
"2026-02-18 15:00:00",4769,5984
"2026-02-18 16:00:00",5816,5980
"2026-02-18 17:00:00",6722,5976
"2026-02-18 18:00:00",7850,5975
"2026-02-18 19:00:00",9008,5972
"2026-02-18 20:00:00",9271,5971
"2026-02-18 21:00:00",9026,5969
"2026-02-18 22:00:00",7722,5960
"2026-02-18 23:00:00",7003,5972
"2026-02-19 00:00:00",6749,5974
"2026-02-19 01:00:00",6550,5974
"2026-02-19 02:00:00",6254,5975
"2026-02-19 03:00:00",5938,5977
"2026-02-19 04:00:00",5516,5978
"2026-02-19 05:00:00",5121,5980
"2026-02-19 06:00:00",4777,5980
"2026-02-19 07:00:00",4244,5980
"2026-02-19 08:00:00",3834,5982
"2026-02-19 09:00:00",3848,5985
"2026-02-19 10:00:00",4307,5986
"2026-02-19 11:00:00",4797,5987
"2026-02-19 12:00:00",4908,5989
"2026-02-19 13:00:00",4412,5991
"2026-02-19 14:00:00",4151,5992
"2026-02-19 15:00:00",4784,5996
"2026-02-19 16:00:00",5803,5998
"2026-02-19 17:00:00",6721,6002
"2026-02-19 18:00:00",7818,6003
"2026-02-19 19:00:00",9026,6002
"2026-02-19 20:00:00",9244,5775
"2026-02-19 21:00:00",9047,5587
"2026-02-19 22:00:00",8310,5461
"2026-02-19 23:00:00",7072,5463
"2026-02-20 00:00:00",6813,5519
"2026-02-20 01:00:00",6656,5577
"2026-02-20 02:00:00",6358,5633
"2026-02-20 03:00:00",6042,5690
"2026-02-20 04:00:00",5626,5747
"2026-02-20 05:00:00",5208,5802
"2026-02-20 06:00:00",4914,5858
"2026-02-20 07:00:00",4425,5915
"2026-02-20 08:00:00",3993,5970
"2026-02-20 09:00:00",3899,6024
"2026-02-20 10:00:00",4389,6078
"2026-02-20 11:00:00",4852,6132
"2026-02-20 12:00:00",4959,6186
"2026-02-20 13:00:00",4432,6239
"2026-02-20 14:00:00",4277,6293
"2026-02-20 15:00:00",4877,6345
"2026-02-20 16:00:00",5962,6401
"2026-02-20 17:00:00",6804,6454
"2026-02-20 18:00:00",7769,6506
"2026-02-20 19:00:00",231,6408
"2026-02-20 20:00:00",1899,6547
"2026-02-20 21:00:00",3719,6682
"2026-02-20 22:00:00",8292,6874
"2026-02-20 23:00:00",9167,6976
"2026-02-21 00:00:00",8984,7028
"2026-02-21 01:00:00",8796,7078
"2026-02-21 02:00:00",8504,7128
"2026-02-21 03:00:00",8175,7178
"2026-02-21 04:00:00",7752,7229
"2026-02-21 05:00:00",7334,7279
"2026-02-21 06:00:00",7037,7331
"2026-02-21 07:00:00",6531,7382
"2026-02-21 08:00:00",6100,7433
"2026-02-21 09:00:00",6017,7485
"2026-02-21 10:00:00",6517,7537
"2026-02-21 11:00:00",6991,7589
"2026-02-21 12:00:00",7096,7642
"2026-02-21 13:00:00",6558,7696
"2026-02-21 14:00:00",6369,7748
"2026-02-21 15:00:00",7080,7802
"2026-02-21 16:00:00",8085,7854
"2026-02-21 17:00:00",8985,7908
"2026-02-21 18:00:00",10006,7964
"2026-02-21 19:00:00",11237,8185
"2026-02-21 20:00:00",11367,8376
"2026-02-21 21:00:00",11769,8545
"2026-02-21 22:00:00",11156,8602
"2026-02-21 23:00:00",9932,8616
"2026-02-22 00:00:00",9663,8628
"2026-02-22 01:00:00",9472,8640
"2026-02-22 02:00:00",9184,8652
"2026-02-22 03:00:00",8854,8664
"2026-02-22 04:00:00",8445,8677
"2026-02-22 05:00:00",8039,8689
"2026-02-22 06:00:00",7750,8702
"2026-02-22 07:00:00",7242,8715
"2026-02-22 08:00:00",6812,8728
"2026-02-22 09:00:00",6726,8741
"2026-02-22 10:00:00",7227,8755
"2026-02-22 11:00:00",7735,8769
"2026-02-22 12:00:00",7843,8782
"2026-02-22 13:00:00",7275,8794
"2026-02-22 14:00:00",7103,8808
"2026-02-22 15:00:00",7743,8820
"2026-02-22 16:00:00",8803,8834
"2026-02-22 17:00:00",9702,8848
"2026-02-22 18:00:00",10821,8863
"2026-02-22 19:00:00",11961,8876
"2026-02-22 20:00:00",12215,8890
"2026-02-22 21:00:00",11985,8894
"2026-02-22 22:00:00",11177,8894
"2026-02-22 23:00:00",9914,8894
"2026-02-23 00:00:00",9675,8894
"2026-02-23 01:00:00",9486,8894
"2026-02-23 02:00:00",9178,8894
"2026-02-23 03:00:00",8845,8894
"2026-02-23 04:00:00",8433,8893
"2026-02-23 05:00:00",8026,8892
"2026-02-23 06:00:00",7736,8886
"2026-02-23 07:00:00",7223,8884
"2026-02-23 08:00:00",6801,8882
"2026-02-23 09:00:00",6754,8881
"2026-02-23 10:00:00",7225,8879
"2026-02-23 11:00:00",7683,8876
"2026-02-23 12:00:00",7790,8873
"2026-02-23 13:00:00",7274,8871
"2026-02-23 14:00:00",7066,8869
"2026-02-23 15:00:00",7729,8867
"2026-02-23 16:00:00",8799,8864
"2026-02-23 17:00:00",9679,8860
"2026-02-23 18:00:00",10723,8856
"2026-02-23 19:00:00",11856,8853
"2026-02-23 20:00:00",12202,8851
"2026-02-23 21:00:00",11948,8846
"2026-02-23 22:00:00",11180,8843
"2026-02-23 23:00:00",9930,8840
"2026-02-24 00:00:00",9656,8837
"2026-02-24 01:00:00",9483,8831
"2026-02-24 02:00:00",9158,8823
"2026-02-24 03:00:00",8824,8816
"2026-02-24 04:00:00",8408,8810
"2026-02-24 05:00:00",7750,8799
"2026-02-24 06:00:00",7662,8798
"2026-02-24 07:00:00",7142,8773
"2026-02-24 08:00:00",6727,8750
"2026-02-24 09:00:00",6627,8723
"2026-02-24 10:00:00",7122,8696
"2026-02-24 11:00:00",7603,8670
"2026-02-24 12:00:00",7713,8635
"2026-02-24 13:00:00",7180,8594
"2026-02-24 14:00:00",6985,8555
"2026-02-24 15:00:00",7586,8513
"2026-02-24 16:00:00",8655,8473
"2026-02-24 17:00:00",9554,8434
"2026-02-24 18:00:00",10671,8396
"2026-02-24 19:00:00",11788,8357
"2026-02-24 20:00:00",12007,8313
"2026-02-24 21:00:00",11758,8270
"2026-02-24 22:00:00",11020,8228
"2026-02-24 23:00:00",9778,8189
"2026-02-25 00:00:00",9392,8152
"2026-02-25 01:00:00",9061,8114
"2026-02-25 02:00:00",8839,8082
"2026-02-25 03:00:00",8542,8050
"2026-02-25 04:00:00",8152,8017
"2026-02-25 05:00:00",7756,7991
"2026-02-25 06:00:00",6477,7937
"2026-02-25 07:00:00",6018,7904
"2026-02-25 08:00:00",5491,7868
"2026-02-25 09:00:00",5357,7833
"2026-02-25 10:00:00",5830,7803
"2026-02-25 11:00:00",5903,7769
"2026-02-25 12:00:00",5670,7737
"2026-02-25 13:00:00",5197,7711
"2026-02-25 14:00:00",4934,7683
"2026-02-25 15:00:00",5629,7657
"2026-02-25 16:00:00",6716,7631
"2026-02-25 17:00:00",7559,7603
"2026-02-25 18:00:00",8658,7574
"2026-02-25 19:00:00",9589,7539
"2026-02-25 20:00:00",9882,7508
"2026-02-25 21:00:00",9691,7480
"2026-02-25 22:00:00",9016,7452
"2026-02-25 23:00:00",8034,7428
"2026-02-26 00:00:00",7803,7394
"2026-02-26 01:00:00",7634,7364
"2026-02-26 02:00:00",7319,7332
"2026-02-26 03:00:00",7002,7299
"2026-02-26 04:00:00",6606,7266
"2026-02-26 05:00:00",6224,7233
"2026-02-26 06:00:00",5954,7224
"2026-02-26 07:00:00",5491,7214
"2026-02-26 08:00:00",5127,7208
"2026-02-26 09:00:00",5253,7208
"2026-02-26 10:00:00",6047,7211
"2026-02-26 11:00:00",6663,7223
"2026-02-26 12:00:00",6758,7242
"2026-02-26 13:00:00",6223,7259
"2026-02-26 14:00:00",6024,7265
"2026-02-26 15:00:00",6694,7271
"2026-02-26 16:00:00",7744,7276
"2026-02-26 17:00:00",8607,7282
"2026-02-26 18:00:00",9586,7286
"2026-02-26 19:00:00",10715,7296
"2026-02-26 20:00:00",11077,7310
"2026-02-26 21:00:00",10835,7324
"2026-02-26 22:00:00",10089,7337
"2026-02-26 23:00:00",8267,7332
"2026-02-27 00:00:00",8107,7339
"2026-02-27 01:00:00",7936,7345
"2026-02-27 02:00:00",7631,7351
"2026-02-27 03:00:00",7314,7357
"2026-02-27 04:00:00",6900,7362
"2026-02-27 05:00:00",6492,7367
"2026-02-27 06:00:00",6180,7370
"2026-02-27 07:00:00",5720,7374
"2026-02-27 08:00:00",5296,7376
"2026-02-27 09:00:00",5191,7372
"2026-02-27 10:00:00",5700,7360
"2026-02-27 11:00:00",6192,7345
"2026-02-27 12:00:00",6295,7352
"2026-02-27 13:00:00",4968,7339
"2026-02-27 14:00:00",4795,7338
"2026-02-27 15:00:00",5480,7336
"2026-02-27 16:00:00",6505,7332
"2026-02-27 17:00:00",7443,7331
"2026-02-27 18:00:00",8412,7327
"2026-02-27 19:00:00",9752,7327
"2026-02-27 20:00:00",10083,7324
"2026-02-27 21:00:00",9972,7324
"2026-02-27 22:00:00",9346,7326
"2026-02-27 23:00:00",8199,7344
"2026-02-28 00:00:00",7957,7358
"2026-02-28 01:00:00",7768,7372
"2026-02-28 02:00:00",7480,7387
"2026-02-28 03:00:00",7117,7400
"2026-02-28 04:00:00",6715,7415
"2026-02-28 05:00:00",6287,7428
"2026-02-28 06:00:00",6002,7443
"2026-02-28 07:00:00",5513,7456
"2026-02-28 08:00:00",5058,7468
"2026-02-28 09:00:00",4973,7481
"2026-02-28 10:00:00",5467,7494
"2026-02-28 11:00:00",7415,7546
