"DateTime","Players","Average Players"
"2009-11-24 00:00:00",14178,
"2009-11-25 00:00:00",22000,
"2009-11-26 00:00:00",,
"2009-11-27 00:00:00",,
"2009-11-28 00:00:00",22746,
"2009-11-29 00:00:00",,
"2009-11-30 00:00:00",,
"2009-12-01 00:00:00",,
"2009-12-02 00:00:00",19009,
"2009-12-03 00:00:00",23887,
"2009-12-04 00:00:00",,
"2009-12-05 00:00:00",28106,
"2009-12-06 00:00:00",,
"2009-12-07 00:00:00",19549,
"2009-12-08 00:00:00",,
"2009-12-09 00:00:00",,
"2009-12-10 00:00:00",,
"2009-12-11 00:00:00",,
"2009-12-12 00:00:00",23568,
"2009-12-13 00:00:00",,
"2009-12-14 00:00:00",,
"2009-12-15 00:00:00",,
"2009-12-16 00:00:00",,
"2009-12-17 00:00:00",13642,
"2009-12-18 00:00:00",,
"2009-12-19 00:00:00",,
"2009-12-20 00:00:00",,
"2009-12-21 00:00:00",12775,
"2009-12-22 00:00:00",,
"2009-12-23 00:00:00",,
"2009-12-24 00:00:00",,
"2009-12-25 00:00:00",,
"2009-12-26 00:00:00",17172,
"2009-12-27 00:00:00",15597,
"2009-12-28 00:00:00",,
"2009-12-29 00:00:00",,
"2009-12-30 00:00:00",,
"2009-12-31 00:00:00",19763,
"2010-01-01 00:00:00",,
"2010-01-02 00:00:00",,
"2010-01-03 00:00:00",,
"2010-01-04 00:00:00",,
"2010-01-05 00:00:00",17327,
"2010-01-06 00:00:00",,
"2010-01-07 00:00:00",,
"2010-01-08 00:00:00",,
"2010-01-09 00:00:00",19165,
"2010-01-10 00:00:00",13768,
"2010-01-11 00:00:00",,
"2010-01-12 00:00:00",,
"2010-01-13 00:00:00",7534,
"2010-01-14 00:00:00",,
"2010-01-15 00:00:00",,
"2010-01-16 00:00:00",,
"2010-01-17 00:00:00",17941,
"2010-01-18 00:00:00",,
"2010-01-19 00:00:00",,
"2010-01-20 00:00:00",,
"2010-01-21 00:00:00",,
"2010-01-22 00:00:00",16105,
"2010-01-23 00:00:00",,
"2010-01-24 00:00:00",,
"2010-01-25 00:00:00",,
"2010-01-26 00:00:00",14779,
"2010-01-27 00:00:00",11715,
"2010-01-28 00:00:00",10968,
"2010-01-29 00:00:00",,
"2010-01-30 00:00:00",,
"2010-01-31 00:00:00",13835,
"2010-02-01 00:00:00",,
"2010-02-02 00:00:00",,
"2010-02-03 00:00:00",,
"2010-02-04 00:00:00",10030,
"2010-02-05 00:00:00",,
"2010-02-06 00:00:00",,
"2010-02-07 00:00:00",,
"2010-02-08 00:00:00",,
"2010-02-09 00:00:00",,
"2010-02-10 00:00:00",9743,
"2010-02-11 00:00:00",,
"2010-02-12 00:00:00",,
"2010-02-13 00:00:00",,
"2010-02-14 00:00:00",10165,
"2010-02-15 00:00:00",,
"2010-02-16 00:00:00",,
"2010-02-17 00:00:00",,
"2010-02-18 00:00:00",11955,
"2010-02-19 00:00:00",,
"2010-02-20 00:00:00",,
"2010-02-21 00:00:00",,
"2010-02-22 00:00:00",,
"2010-02-23 00:00:00",7112,
"2010-02-24 00:00:00",,
"2010-02-25 00:00:00",10811,
"2010-02-26 00:00:00",,
"2010-02-27 00:00:00",9899,
"2010-02-28 00:00:00",,
"2010-03-01 00:00:00",,
"2010-03-02 00:00:00",,
"2010-03-03 00:00:00",9617,
"2010-03-04 00:00:00",8606,
"2010-03-05 00:00:00",,
"2010-03-06 00:00:00",,
"2010-03-07 00:00:00",,
"2010-03-08 00:00:00",,
"2010-03-09 00:00:00",8083,
"2010-03-10 00:00:00",,
"2010-03-11 00:00:00",,
"2010-03-12 00:00:00",5841,
"2010-03-13 00:00:00",8690,
"2010-03-14 00:00:00",9533,
"2010-03-15 00:00:00",,
"2010-03-16 00:00:00",,
"2010-03-17 00:00:00",,
"2010-03-18 00:00:00",,
