"DateTime","Players","Average Players"
"2025-03-07 00:00:00",242904,166071
"2025-03-08 00:00:00",271733,189692
"2025-03-09 00:00:00",242132,184551
"2025-03-10 00:00:00",238642,144147
"2025-03-11 00:00:00",221373,138293
"2025-03-12 00:00:00",218477,135263
"2025-03-13 00:00:00",217228,134092
"2025-03-14 00:00:00",214509,143195
"2025-03-15 00:00:00",230351,164598
"2025-03-16 00:00:00",220023,160791
"2025-03-17 00:00:00",209482,130797
"2025-03-18 00:00:00",202648,123814
"2025-03-19 00:00:00",190391,121401
"2025-03-20 00:00:00",191343,118193
"2025-03-21 00:00:00",186366,125188
"2025-03-22 00:00:00",203845,142456
"2025-03-23 00:00:00",192634,143013
"2025-03-24 00:00:00",185743,114030
"2025-03-25 00:00:00",179999,110225
"2025-03-26 00:00:00",171696,106589
"2025-03-27 00:00:00",169699,108638
"2025-03-28 00:00:00",190371,122337
"2025-03-29 00:00:00",196956,137575
"2025-03-30 00:00:00",181292,134802
"2025-03-31 00:00:00",174934,112033
"2025-04-01 00:00:00",182579,113923
"2025-04-02 00:00:00",174745,109262
"2025-04-03 00:00:00",168976,111818
"2025-04-04 00:00:00",188410,124373
"2025-04-05 00:00:00",199310,143539
"2025-04-06 00:00:00",192170,145533
"2025-04-07 00:00:00",185386,116679
"2025-04-08 00:00:00",177114,112727
"2025-04-09 00:00:00",172584,109537
"2025-04-10 00:00:00",170144,111857
"2025-04-11 00:00:00",274589,163642
"2025-04-12 00:00:00",315196,212030
"2025-04-13 00:00:00",253118,191967
"2025-04-14 00:00:00",241271,153151
"2025-04-15 00:00:00",232480,148787
"2025-04-16 00:00:00",221694,141527
"2025-04-17 00:00:00",217609,143188
"2025-04-18 00:00:00",230527,157736
"2025-04-19 00:00:00",220615,159651
"2025-04-20 00:00:00",207659,152114
"2025-04-21 00:00:00",194063,135757
"2025-04-22 00:00:00",198572,122804
"2025-04-23 00:00:00",178558,120958
"2025-04-24 00:00:00",188501,118839
"2025-04-25 00:00:00",180193,125409
"2025-04-26 00:00:00",193307,139068
"2025-04-27 00:00:00",178855,135385
"2025-04-28 00:00:00",167472,104635
"2025-04-29 00:00:00",162093,102238
"2025-04-30 00:00:00",158134,102465
"2025-05-01 00:00:00",161170,107677
"2025-05-02 00:00:00",156844,110870
"2025-05-03 00:00:00",169606,124087
"2025-05-04 00:00:00",161590,125692
"2025-05-05 00:00:00",154790,103378
"2025-05-06 00:00:00",151917,98631
"2025-05-07 00:00:00",147281,96962
"2025-05-08 00:00:00",148446,97957
"2025-05-09 00:00:00",151966,104851
"2025-05-10 00:00:00",159907,114948
"2025-05-11 00:00:00",146483,110456
"2025-05-12 00:00:00",142968,93761
"2025-05-13 00:00:00",142428,92075
"2025-05-14 00:00:00",141303,90775
"2025-05-15 00:00:00",137584,93230
"2025-05-16 00:00:00",141902,97900
"2025-05-17 00:00:00",147915,107874
"2025-05-18 00:00:00",140351,107444
"2025-05-19 00:00:00",135116,91714
"2025-05-20 00:00:00",139304,89122
"2025-05-21 00:00:00",132345,89332
"2025-05-22 00:00:00",133416,91003
"2025-05-23 00:00:00",145065,101082
"2025-05-24 00:00:00",148467,107462
"2025-05-25 00:00:00",139551,108510
"2025-05-26 00:00:00",140601,103893
"2025-05-27 00:00:00",143131,93006
"2025-05-28 00:00:00",137211,90114
"2025-05-29 00:00:00",133790,89685
"2025-05-30 00:00:00",166754,111052
"2025-05-31 00:00:00",190368,129772
"2025-06-01 00:00:00",159005,118493
"2025-06-02 00:00:00",150353,99488
"2025-06-03 00:00:00",147383,97393
"2025-06-04 00:00:00",146384,93596
"2025-06-05 00:00:00",136863,88487
"2025-06-06 00:00:00",129865,95917
"2025-06-07 00:00:00",141735,107514
"2025-06-08 00:00:00",131939,103393
"2025-06-09 00:00:00",129608,87470
"2025-06-10 00:00:00",124082,82243
"2025-06-11 00:00:00",117035,81578
"2025-06-12 00:00:00",117907,78368
"2025-06-13 00:00:00",116920,81240
"2025-06-14 00:00:00",115133,85968
"2025-06-15 00:00:00",110734,84121
"2025-06-16 00:00:00",107959,73830
"2025-06-17 00:00:00",107912,71866
"2025-06-18 00:00:00",104251,70858
"2025-06-19 00:00:00",106124,73821
"2025-06-20 00:00:00",103045,72781
"2025-06-21 00:00:00",103629,76180
"2025-06-22 00:00:00",97387,76803
"2025-06-23 00:00:00",94488,65879
"2025-06-24 00:00:00",93709,64039
"2025-06-25 00:00:00",90671,62019
"2025-06-26 00:00:00",88383,59806
"2025-06-27 00:00:00",87910,59913
"2025-06-28 00:00:00",86236,63125
"2025-06-29 00:00:00",79913,62762
"2025-06-30 00:00:00",81544,56515
"2025-07-01 00:00:00",84603,58741
"2025-07-02 00:00:00",91433,61549
"2025-07-03 00:00:00",93364,62614
"2025-07-04 00:00:00",97504,70916
"2025-07-05 00:00:00",86948,68256
"2025-07-06 00:00:00",94126,72727
"2025-07-07 00:00:00",96128,64424
"2025-07-08 00:00:00",96447,63432
"2025-07-09 00:00:00",94538,62507
"2025-07-10 00:00:00",93974,62342
"2025-07-11 00:00:00",148831,94276
"2025-07-12 00:00:00",163232,110892
"2025-07-13 00:00:00",136698,104152
"2025-07-14 00:00:00",134183,89869
"2025-07-15 00:00:00",135683,87992
"2025-07-16 00:00:00",134440,88366
"2025-07-17 00:00:00",131697,94430
"2025-07-18 00:00:00",156002,103852
"2025-07-19 00:00:00",150782,106309
"2025-07-20 00:00:00",137860,105253
"2025-07-21 00:00:00",139338,92028
"2025-07-22 00:00:00",137710,87842
"2025-07-23 00:00:00",132499,85736
"2025-07-24 00:00:00",126940,82769
"2025-07-25 00:00:00",127540,87593
"2025-07-26 00:00:00",130506,92780
"2025-07-27 00:00:00",124626,94445
"2025-07-28 00:00:00",126366,83186
"2025-07-29 00:00:00",125265,80592
"2025-07-30 00:00:00",119095,79059
"2025-07-31 00:00:00",123270,80987
"2025-08-01 00:00:00",125153,85545
"2025-08-02 00:00:00",133442,94423
"2025-08-03 00:00:00",127484,94829
"2025-08-04 00:00:00",125070,83585
"2025-08-05 00:00:00",127866,81221
"2025-08-06 00:00:00",121975,79709
"2025-08-07 00:00:00",121698,77248
"2025-08-08 00:00:00",131224,89043
"2025-08-09 00:00:00",149471,100743
"2025-08-10 00:00:00",125556,95132
"2025-08-11 00:00:00",124876,84367
"2025-08-12 00:00:00",128405,82572
"2025-08-13 00:00:00",124249,79787
"2025-08-14 00:00:00",115738,71287
"2025-08-15 00:00:00",112196,77340
"2025-08-16 00:00:00",114724,82356
"2025-08-17 00:00:00",108029,82806
"2025-08-18 00:00:00",109358,72413
"2025-08-19 00:00:00",112802,72147
"2025-08-20 00:00:00",109847,70847
"2025-08-21 00:00:00",107589,71072
"2025-08-22 00:00:00",110572,74347
"2025-08-23 00:00:00",114182,80888
"2025-08-24 00:00:00",107555,80985
"2025-08-25 00:00:00",106432,66945
"2025-08-26 00:00:00",101597,63615
"2025-08-27 00:00:00",96065,60853
"2025-08-28 00:00:00",91574,59584
"2025-08-29 00:00:00",92938,63007
"2025-08-30 00:00:00",94235,67709
"2025-08-31 00:00:00",87498,66074
"2025-09-01 00:00:00",88679,63764
"2025-09-02 00:00:00",87992,53793
"2025-09-03 00:00:00",81083,53398
"2025-09-04 00:00:00",92389,57708
"2025-09-05 00:00:00",88979,61925
"2025-09-06 00:00:00",101877,73635
"2025-09-07 00:00:00",99894,73509
"2025-09-08 00:00:00",94686,58784
"2025-09-09 00:00:00",90035,56835
"2025-09-10 00:00:00",89227,55469
"2025-09-11 00:00:00",88097,55464
"2025-09-12 00:00:00",114952,72364
"2025-09-13 00:00:00",132100,95611
"2025-09-14 00:00:00",110764,83388
"2025-09-15 00:00:00",106674,67060
"2025-09-16 00:00:00",102680,64734
"2025-09-17 00:00:00",100834,62286
"2025-09-18 00:00:00",96519,63594
"2025-09-19 00:00:00",104430,70896
"2025-09-20 00:00:00",110230,77738
"2025-09-21 00:00:00",100498,74950
"2025-09-22 00:00:00",96336,60225
"2025-09-23 00:00:00",93065,58373
"2025-09-24 00:00:00",92022,57007
"2025-09-25 00:00:00",88162,57952
"2025-09-26 00:00:00",93030,63507
"2025-09-27 00:00:00",99055,71244
"2025-09-28 00:00:00",94128,70820
"2025-09-29 00:00:00",91671,57533
"2025-09-30 00:00:00",88907,57550
"2025-10-01 00:00:00",94010,61134
"2025-10-02 00:00:00",96326,61018
"2025-10-03 00:00:00",92232,62806
"2025-10-04 00:00:00",100958,72818
"2025-10-05 00:00:00",95496,72552
"2025-10-06 00:00:00",93985,59158
"2025-10-07 00:00:00",90991,56612
"2025-10-08 00:00:00",90028,57302
"2025-10-09 00:00:00",89678,55879
"2025-10-10 00:00:00",99020,65448
"2025-10-11 00:00:00",112146,78423
"2025-10-12 00:00:00",98523,74473
"2025-10-13 00:00:00",95257,62983
"2025-10-14 00:00:00",90850,57319
"2025-10-15 00:00:00",88574,55102
"2025-10-16 00:00:00",83566,53433
"2025-10-17 00:00:00",82011,56122
"2025-10-18 00:00:00",85935,62277
"2025-10-19 00:00:00",81874,62411
"2025-10-20 00:00:00",82926,53987
"2025-10-21 00:00:00",77294,49381
"2025-10-22 00:00:00",77559,48723
"2025-10-23 00:00:00",111157,67134
"2025-10-24 00:00:00",127164,86981
"2025-10-25 00:00:00",127567,92654
"2025-10-26 00:00:00",117872,89586
"2025-10-27 00:00:00",114277,70198
"2025-10-28 00:00:00",105113,63960
"2025-10-29 00:00:00",96248,59615
"2025-10-30 00:00:00",89470,57323
"2025-10-31 00:00:00",86522,57796
"2025-11-01 00:00:00",82372,61141
"2025-11-02 00:00:00",83266,64031
"2025-11-03 00:00:00",83763,53765
"2025-11-04 00:00:00",80519,52435
"2025-11-05 00:00:00",78798,50506
"2025-11-06 00:00:00",77002,51698
"2025-11-07 00:00:00",82201,56770
"2025-11-08 00:00:00",85354,63537
"2025-11-09 00:00:00",82414,62879
"2025-11-10 00:00:00",80366,52742
"2025-11-11 00:00:00",80778,56489
"2025-11-12 00:00:00",94909,59459
"2025-11-13 00:00:00",93170,61350
"2025-11-14 00:00:00",140257,85948
"2025-11-15 00:00:00",160144,108505
"2025-11-16 00:00:00",133829,98825
"2025-11-17 00:00:00",126881,78541
"2025-11-18 00:00:00",119435,73731
"2025-11-19 00:00:00",112808,69713
"2025-11-20 00:00:00",110308,67481
"2025-11-21 00:00:00",108552,71933
"2025-11-22 00:00:00",111326,79096
"2025-11-23 00:00:00",105034,77337
"2025-11-24 00:00:00",100360,63769
"2025-11-25 00:00:00",96952,62403
"2025-11-26 00:00:00",97392,63921
"2025-11-27 00:00:00",102527,75983
"2025-11-28 00:00:00",119159,87231
"2025-11-29 00:00:00",124756,92621
"2025-11-30 00:00:00",119463,88645
"2025-12-01 00:00:00",115704,73375
"2025-12-02 00:00:00",107362,69166
"2025-12-03 00:00:00",105544,67663
"2025-12-04 00:00:00",104006,70785
"2025-12-05 00:00:00",126151,75955
"2025-12-06 00:00:00",142802,90926
"2025-12-07 00:00:00",112093,85124
"2025-12-08 00:00:00",105569,68645
"2025-12-09 00:00:00",103869,67629
"2025-12-10 00:00:00",111867,70843
"2025-12-11 00:00:00",110611,71055
"2025-12-12 00:00:00",132512,83751
"2025-12-13 00:00:00",153550,104367
"2025-12-14 00:00:00",131783,97242
"2025-12-15 00:00:00",125698,79388
"2025-12-16 00:00:00",120539,75361
"2025-12-17 00:00:00",114109,74066
"2025-12-18 00:00:00",115291,76650
"2025-12-19 00:00:00",120335,79839
"2025-12-20 00:00:00",113611,81853
"2025-12-21 00:00:00",106324,79946
"2025-12-22 00:00:00",107077,71705
"2025-12-23 00:00:00",104471,70800
"2025-12-24 00:00:00",104641,69665
"2025-12-25 00:00:00",89360,65255
"2025-12-26 00:00:00",93326,70571
"2025-12-27 00:00:00",103721,74634
"2025-12-28 00:00:00",100746,74722
"2025-12-29 00:00:00",102813,69791
"2025-12-30 00:00:00",102758,69878
"2025-12-31 00:00:00",105802,68861
"2026-01-01 00:00:00",105390,72254
"2026-01-02 00:00:00",121712,82239
"2026-01-03 00:00:00",115900,81410
"2026-01-04 00:00:00",110380,80848
"2026-01-05 00:00:00",110062,68904
"2026-01-06 00:00:00",101972,65564
"2026-01-07 00:00:00",100441,64187
"2026-01-08 00:00:00",99694,63197
"2026-01-09 00:00:00",101340,66294
"2026-01-10 00:00:00",106196,75077
"2026-01-11 00:00:00",103286,75583
"2026-01-12 00:00:00",100438,62294
"2026-01-13 00:00:00",97230,62686
"2026-01-14 00:00:00",110659,69145
"2026-01-15 00:00:00",114884,74686
"2026-01-16 00:00:00",177515,106882
"2026-01-17 00:00:00",200027,133775
"2026-01-18 00:00:00",168353,122795
"2026-01-19 00:00:00",160877,107851
"2026-01-20 00:00:00",154763,94862
"2026-01-21 00:00:00",152268,94487
"2026-01-22 00:00:00",154786,94412
"2026-01-23 00:00:00",161638,105581
"2026-01-24 00:00:00",175168,123298
"2026-01-25 00:00:00",171651,125886
"2026-01-26 00:00:00",169743,106882
"2026-01-27 00:00:00",158537,95734
"2026-01-28 00:00:00",147476,90256
"2026-01-29 00:00:00",144845,92470
"2026-01-30 00:00:00",154146,98869
"2026-01-31 00:00:00",156510,110627
"2026-02-01 00:00:00",149355,109791
"2026-02-02 00:00:00",142975,88275
"2026-02-03 00:00:00",136470,83476
"2026-02-04 00:00:00",131312,81120
"2026-02-05 00:00:00",126139,77982
"2026-02-06 00:00:00",124140,81697
"2026-02-07 00:00:00",134382,94445
"2026-02-08 00:00:00",117505,97983
"2026-02-08 01:00:00",122882,97196
"2026-02-08 02:00:00",129309,96330
"2026-02-08 03:00:00",131346,95341
"2026-02-08 04:00:00",130813,94248
"2026-02-08 05:00:00",125487,93160
"2026-02-08 06:00:00",111860,92036
"2026-02-08 07:00:00",94982,90859
"2026-02-08 08:00:00",77380,89694
"2026-02-08 09:00:00",63735,88692
"2026-02-08 10:00:00",55800,87881
"2026-02-08 11:00:00",52138,87203
"2026-02-08 12:00:00",55248,86599
"2026-02-08 13:00:00",61303,85980
"2026-02-08 14:00:00",68761,85333
"2026-02-08 15:00:00",77393,84590
"2026-02-08 16:00:00",86201,83738
"2026-02-08 17:00:00",97273,82815
"2026-02-08 18:00:00",108272,81792
"2026-02-08 19:00:00",117072,80627
"2026-02-08 20:00:00",120418,79346
"2026-02-08 21:00:00",120445,78104
"2026-02-08 22:00:00",117475,76943
"2026-02-08 23:00:00",108502,75954
"2026-02-09 00:00:00",97866,75479
"2026-02-09 01:00:00",101091,75778
"2026-02-09 02:00:00",104406,76305
"2026-02-09 03:00:00",103855,76803
"2026-02-09 04:00:00",103489,77283
"2026-02-09 05:00:00",97613,77460
"2026-02-09 06:00:00",83121,77339
"2026-02-09 07:00:00",66991,77120
"2026-02-09 08:00:00",53698,76909
"2026-02-09 09:00:00",44911,76758
"2026-02-09 10:00:00",40302,76660
"2026-02-09 11:00:00",38338,76566
"2026-02-09 12:00:00",40859,76513
"2026-02-09 13:00:00",45980,76470
"2026-02-09 14:00:00",50805,76409
"2026-02-09 15:00:00",56429,76338
"2026-02-09 16:00:00",63073,76245
"2026-02-09 17:00:00",71281,76146
"2026-02-09 18:00:00",78441,76002
"2026-02-09 19:00:00",84175,75790
"2026-02-09 20:00:00",88396,75471
"2026-02-09 21:00:00",90445,75123
"2026-02-09 22:00:00",91905,74774
"2026-02-09 23:00:00",96641,74478
"2026-02-10 00:00:00",105285,74218
"2026-02-10 01:00:00",114391,73996
"2026-02-10 02:00:00",117183,73811
"2026-02-10 03:00:00",116301,73666
"2026-02-10 04:00:00",108496,73523
"2026-02-10 05:00:00",95305,73414
"2026-02-10 06:00:00",78389,73281
"2026-02-10 07:00:00",62322,73212
"2026-02-10 08:00:00",50394,73181
"2026-02-10 09:00:00",42787,73154
"2026-02-10 10:00:00",38260,73124
"2026-02-10 11:00:00",37380,73141
"2026-02-10 12:00:00",40254,73138
"2026-02-10 13:00:00",45087,73134
"2026-02-10 14:00:00",49879,73124
"2026-02-10 15:00:00",55137,73082
"2026-02-10 16:00:00",61850,73045
"2026-02-10 17:00:00",69201,72982
"2026-02-10 18:00:00",74915,72914
"2026-02-10 19:00:00",77927,72841
"2026-02-10 20:00:00",81377,72837
"2026-02-10 21:00:00",83167,72869
"2026-02-10 22:00:00",85089,72958
"2026-02-10 23:00:00",89462,73032
"2026-02-11 00:00:00",98590,73089
"2026-02-11 01:00:00",108646,73117
"2026-02-11 02:00:00",112440,73127
"2026-02-11 03:00:00",112123,73131
"2026-02-11 04:00:00",105730,73151
"2026-02-11 05:00:00",92105,73196
"2026-02-11 06:00:00",76862,73287
"2026-02-11 07:00:00",61657,73357
"2026-02-11 08:00:00",49766,73416
"2026-02-11 09:00:00",42054,73465
"2026-02-11 10:00:00",38687,73478
"2026-02-11 11:00:00",37249,73482
"2026-02-11 12:00:00",40111,73505
"2026-02-11 13:00:00",44791,73521
"2026-02-11 14:00:00",48782,73538
"2026-02-11 15:00:00",54175,73599
"2026-02-11 16:00:00",60304,73643
"2026-02-11 17:00:00",67632,73683
"2026-02-11 18:00:00",73506,73711
"2026-02-11 19:00:00",78446,73767
"2026-02-11 20:00:00",82871,73814
"2026-02-11 21:00:00",86168,73848
"2026-02-11 22:00:00",87743,73861
"2026-02-11 23:00:00",91667,73800
"2026-02-12 00:00:00",99913,73806
"2026-02-12 01:00:00",109428,73804
"2026-02-12 02:00:00",112997,73787
"2026-02-12 03:00:00",112979,73782
"2026-02-12 04:00:00",107290,73783
"2026-02-12 05:00:00",94746,73821
"2026-02-12 06:00:00",78828,73885
"2026-02-12 07:00:00",63346,73983
"2026-02-12 08:00:00",51183,74100
"2026-02-12 09:00:00",42390,74052
"2026-02-12 10:00:00",38831,73573
"2026-02-12 11:00:00",37919,72626
"2026-02-12 12:00:00",40594,73204
"2026-02-12 13:00:00",45429,74003
"2026-02-12 14:00:00",50589,74845
"2026-02-12 15:00:00",55633,75795
"2026-02-12 16:00:00",61647,76872
"2026-02-12 17:00:00",68623,78053
"2026-02-12 18:00:00",75021,79321
"2026-02-12 19:00:00",79561,80638
"2026-02-12 20:00:00",83417,82090
"2026-02-12 21:00:00",86201,83615
"2026-02-12 22:00:00",85764,85156
"2026-02-12 23:00:00",91664,86749
"2026-02-13 00:00:00",99790,88180
"2026-02-13 01:00:00",108887,89489
"2026-02-13 02:00:00",112756,90742
"2026-02-13 03:00:00",112796,92075
"2026-02-13 04:00:00",107967,93472
"2026-02-13 05:00:00",96218,95023
"2026-02-13 06:00:00",81318,96695
"2026-02-13 07:00:00",66402,98282
"2026-02-13 08:00:00",49807,99606
"2026-02-13 09:00:00",28972,100718
"2026-02-13 10:00:00",12166,102021
"2026-02-13 11:00:00",54037,103808
"2026-02-13 12:00:00",62943,104060
"2026-02-13 13:00:00",68851,104141
"2026-02-13 14:00:00",77190,104242
"2026-02-13 15:00:00",85943,104387
"2026-02-13 16:00:00",95036,104579
"2026-02-13 17:00:00",104482,104823
"2026-02-13 18:00:00",112464,105073
"2026-02-13 19:00:00",121092,105388
"2026-02-13 20:00:00",127223,105696
"2026-02-13 21:00:00",130975,105955
"2026-02-13 22:00:00",131833,106139
"2026-02-13 23:00:00",133229,106266
"2026-02-14 00:00:00",138098,106208
"2026-02-14 01:00:00",145646,105912
"2026-02-14 02:00:00",151925,105545
"2026-02-14 03:00:00",153761,105147
"2026-02-14 04:00:00",153355,104776
"2026-02-14 05:00:00",145042,104441
"2026-02-14 06:00:00",127704,104192
"2026-02-14 07:00:00",106224,104054
"2026-02-14 08:00:00",86125,104049
"2026-02-14 09:00:00",73851,104233
"2026-02-14 10:00:00",62202,104430
"2026-02-14 11:00:00",58012,104385
"2026-02-14 12:00:00",61627,104352
"2026-02-14 13:00:00",67361,104295
"2026-02-14 14:00:00",76058,104283
"2026-02-14 15:00:00",85394,104235
"2026-02-14 16:00:00",95335,104199
"2026-02-14 17:00:00",104502,104200
"2026-02-14 18:00:00",113322,104288
"2026-02-14 19:00:00",121105,104417
"2026-02-14 20:00:00",125383,104583
"2026-02-14 21:00:00",126455,104760
"2026-02-14 22:00:00",126520,104888
"2026-02-14 23:00:00",123032,104927
"2026-02-15 00:00:00",121020,104896
"2026-02-15 01:00:00",125694,105030
"2026-02-15 02:00:00",130398,105262
"2026-02-15 03:00:00",131692,105471
"2026-02-15 04:00:00",131315,105630
"2026-02-15 05:00:00",125953,105564
"2026-02-15 06:00:00",113436,105267
"2026-02-15 07:00:00",96674,104838
"2026-02-15 08:00:00",79911,104376
"2026-02-15 09:00:00",66487,103972
"2026-02-15 10:00:00",59481,103705
"2026-02-15 11:00:00",57050,103364
"2026-02-15 12:00:00",59979,102934
"2026-02-15 13:00:00",66959,102491
"2026-02-15 14:00:00",74441,102005
"2026-02-15 15:00:00",83865,101544
"2026-02-15 16:00:00",95063,101083
"2026-02-15 17:00:00",106615,100643
"2026-02-15 18:00:00",116970,100219
"2026-02-15 19:00:00",126435,99793
"2026-02-15 20:00:00",131808,99326
"2026-02-15 21:00:00",131674,98817
"2026-02-15 22:00:00",130420,98356
"2026-02-15 23:00:00",126811,97924
"2026-02-16 00:00:00",130866,97718
"2026-02-16 01:00:00",139142,97553
"2026-02-16 02:00:00",143436,97449
"2026-02-16 03:00:00",143266,97250
"2026-02-16 04:00:00",135065,96959
"2026-02-16 05:00:00",121087,96589
"2026-02-16 06:00:00",102996,96120
"2026-02-16 07:00:00",84145,95587
"2026-02-16 08:00:00",69558,95105
"2026-02-16 09:00:00",58983,94683
"2026-02-16 10:00:00",49039,94255
"2026-02-16 11:00:00",44004,93961
"2026-02-16 12:00:00",46046,93750
"2026-02-16 13:00:00",52032,93554
"2026-02-16 14:00:00",60207,93339
"2026-02-16 15:00:00",69209,93076
"2026-02-16 16:00:00",80212,92740
"2026-02-16 17:00:00",91697,92317
"2026-02-16 18:00:00",101345,91784
"2026-02-16 19:00:00",109086,91130
"2026-02-16 20:00:00",113399,90457
"2026-02-16 21:00:00",115196,89797
"2026-02-16 22:00:00",114817,89153
"2026-02-16 23:00:00",116360,88630
"2026-02-17 00:00:00",120403,88155
"2026-02-17 01:00:00",130736,87833
"2026-02-17 02:00:00",132374,87460
"2026-02-17 03:00:00",131900,87128
"2026-02-17 04:00:00",124207,86806
"2026-02-17 05:00:00",108982,86485
"2026-02-17 06:00:00",89567,86176
"2026-02-17 07:00:00",71587,85904
"2026-02-17 08:00:00",57897,85685
"2026-02-17 09:00:00",48198,85492
"2026-02-17 10:00:00",43670,85374
"2026-02-17 11:00:00",41742,85295
"2026-02-17 12:00:00",44715,85231
"2026-02-17 13:00:00",49828,85139
"2026-02-17 14:00:00",56646,85029
"2026-02-17 15:00:00",63305,84851
"2026-02-17 16:00:00",71485,84623
"2026-02-17 17:00:00",79595,84351
"2026-02-17 18:00:00",85863,84011
"2026-02-17 19:00:00",93395,83700
"2026-02-17 20:00:00",97391,83340
"2026-02-17 21:00:00",99363,82971
"2026-02-17 22:00:00",100983,82668
"2026-02-17 23:00:00",104131,82413
"2026-02-18 00:00:00",112497,82228
"2026-02-18 01:00:00",122236,82028
"2026-02-18 02:00:00",125400,81819
"2026-02-18 03:00:00",125056,81614
"2026-02-18 04:00:00",117919,81417
"2026-02-18 05:00:00",103725,81252
"2026-02-18 06:00:00",85229,81121
"2026-02-18 07:00:00",68736,81054
"2026-02-18 08:00:00",55573,81007
"2026-02-18 09:00:00",46112,80961
"2026-02-18 10:00:00",41577,80936
"2026-02-18 11:00:00",39776,80729
"2026-02-18 12:00:00",42146,80630
"2026-02-18 13:00:00",47279,80548
"2026-02-18 14:00:00",52759,80431
"2026-02-18 15:00:00",58949,80290
"2026-02-18 16:00:00",67169,80138
"2026-02-18 17:00:00",74493,79952
"2026-02-18 18:00:00",81919,79776
"2026-02-18 19:00:00",87892,79540
"2026-02-18 20:00:00",91556,79345
"2026-02-18 21:00:00",94942,79221
"2026-02-18 22:00:00",97567,79124
"2026-02-18 23:00:00",101119,79018
"2026-02-19 00:00:00",109303,78906
"2026-02-19 01:00:00",117967,78758
"2026-02-19 02:00:00",121223,78625
"2026-02-19 03:00:00",120928,78582
"2026-02-19 04:00:00",114423,78555
